entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
AGENCIA DE DESARROLLO RURAL,900948958,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.7651154,NPAA-1142025,701551798,CO1.BDOS.7515988,CONTRATO DE PRESTACIÓN DE SERVICIOS,"Prestar los servicios profesionales a la Secretaría General en la asignación, gestión, control y seguimiento de las comunicaciones oficiales que se generen en el marco del modelo de servicio de la Entidad.",Presentación de oferta,2025-02-06T00:00:00.000,2025-02-06T00:00:00.000,,,,,2025-02-06T00:00:00.000,14100000,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),,,,Bogotá,VICEPRESIDENCIA DE GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7555408,701551798,Presentación de oferta
E.S.E. HOSPITAL JOSE MARÍA HERNANDEZ,891200679,Putumayo,Mocoa,Territorial,Descentralizada,CO1.REQ.8082879,CT-2033-2025,704742097,CO1.BDOS.7942693,CONTRATO DE PRESTACIÓN DE SERVICIOS PARA EL DESARROLLO DEL PROCESO ASISTENCIAL EN PROGRAMAS DE PROMOCION Y MANTENIMIENTO - RIAS; PARA LO CUAL SE REQUIERE LA DEMANDA DE 01 AUXILIAR DE ENFERMERÍA; PARA,"CONTRATO DE PRESTACIÓN DE SERVICIOS PARA EL DESARROLLO DEL PROCESO ASISTENCIAL EN PROGRAMAS DE PROMOCION Y MANTENIMIENTO - RIAS, PARA LO CUAL SE REQUIERE LA DEMANDA DE 01 AUXILIAR DE ENFERMERÍA, PARA EL BUEN FUNCIONAMIENTO DE LA UNIDAD FUNCIONAL DE SERVICIOS CONEXOS A LA SALUD DE LA E.S.E. HOSPITAL JOSÉ MARÍA HERNÁNDEZ.",Presentación de oferta,2025-04-07T00:00:00.000,2025-04-07T00:00:00.000,,,,,2025-04-06T00:00:00.000,6624000,Contratación régimen especial,Regla aplicable,3,Mes(es),,,,Mocoa,OFICINA JURIDICA Y CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7960311,704742097,Presentación de oferta
INDEPORTES TOLIMA,809005065,Tolima,Ibagué,Territorial,Centralizada,CO1.REQ.701421,CD-0056-2019,700814015,CO1.BDOS.680389,PRESTACION DE SERVICIOS DE APOYO A LA GESTION EN EL AREA DE ARCHIVO DE INDEPORTES TOLIMA,PRESTACION DE SERVICIOS DE APOYO A LA GESTION EN EL AREA DE ARCHIVO DE INDEPORTES TOLIMA,Presentación de oferta,2019-01-18T00:00:00.000,2019-01-18T00:00:00.000,,,,,2019-01-18T00:00:00.000,9600000,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,No Aplica,CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.671628,700814015,Presentación de oferta
ALCALDIA MUNICIPAL LA TEBAIDA QUINDIO,890000564,Quindío,La Tebaida,Territorial,Centralizada,CO1.REQ.3937016,CPSAG-189-2023,705634392,CO1.BDOS.3841684,SISBEN,CONTRATO DE PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA REALIZAR EL APOYO EN LA OFICINA DEL SISBEN Y ELABORACIÓN DE LISTADOS CENSALES,Fase de ofertas,2023-01-25T00:00:00.000,2023-01-25T00:00:00.000,,,,,2023-01-25T00:00:00.000,3200000,Contratación directa,Servicios profesionales y apoyo a la gestión,2,Mes(es),,,,La Tebaida,SECRETARÍA DE PLANEACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3842630,705634392,Fase de ofertas
INSTITUTO COLOMBIANO AGROPECUARIO - ICA,899999069,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.1093067,SAD-DDA-ATL-0014,702523150,CO1.BDOS.1056012,Prestación de servicios profesionales para el apoyo a la gestión en la dependencia de la Subgerencia de Análisis y Diagnóstico..,Prestación de servicios profesionales para el apoyo a la gestión en la dependencia de la Subgerencia de Análisis y Diagnóstico..,Presentación de oferta,2020-01-21T00:00:00.000,2020-01-21T00:00:00.000,,,,,2020-01-21T00:00:00.000,53191833,Contratación directa,Servicios profesionales y apoyo a la gestión,344,día(s),,,,Bogotá,GRUPO GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1056093,702523150,Presentación de oferta
ESE CENTRO DE SALUD CON CAMAS DE LA CABECERA MUNICIPAL EL PEÑON BOL,8060110871,Bolívar,El Peñón,Nacional,Centralizada,CO1.REQ.8039313,OS-051,718924046,CO1.BDOS.7900212,PRESTACIÓN DE SERVICIO PARA LIMPIEZA ORNAMENTACIÓN Y MANTENIMIENTO  DE ZONAS VERDES DE LA ESE CENTRO DE SALUD CON CAMAS DE EL PEÑON,"PRESTACIÓN DE SERVICIO PARA LIMPIEZA ORNAMENTACIÓN Y MANTENIMIENTO 
DE ZONAS VERDES DE LA ESE CENTRO DE SALUD CON CAMAS DE EL PEÑON",Presentación de oferta,2025-03-29T00:00:00.000,2025-03-29T00:00:00.000,,,,,2025-03-29T00:00:00.000,700000,Contratación régimen especial,Regla aplicable,4,día(s),,,,El Peñón,UDC,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.76111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7916434,718924046,Presentación de oferta
ALCALDÍA MUNICIPIO DE PALMIRA,891380007,Valle del Cauca,Palmira,Territorial,Centralizada,CO1.REQ.9234935,MP-SAMC-SSYC-CV-095-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),700088016,CO1.BDOS.8939803,ADQUISICION DE BONOS - SOBRESUELDOS INPEC- (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),"ADQUISICIÓN DE BONOS REDIMIBLES EN BIENES Y/O SERVICIOS PARA EL PERSONAL ADSCRITO A LA CÁRCEL Y PENITENCIARÍA CON ALTA Y MEDIANA SEGURIDAD DE PALMIRA, VILLA DE LAS PALMAS, EN VIRTUD DEL CUMPLIMIENTO DE LAS OBLIGACIONES DEL CONVENIO INTERADMINISTRATIVO MP- 2673-2025 SUSCRITO ENTRE EL MUNICIPIO DE PALMIRA Y LA DIRECCIÓN REGIONAL DE OCCIDENTE INPEC.",Presentación de oferta,2025-11-08T00:00:00.000,2025-11-08T00:00:00.000,,,,,2025-11-08T00:00:00.000,721380000,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,1,Mes(es),2025-11-10T00:00:00.000,2025-11-10T00:00:00.000,2025-11-10T00:00:00.000,Palmira,SECRETARIA DE SEGURIDAD Y CONVIVENCIA,5,5,8,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.2424208,715106233,Valle del Cauca,Cali,2025-11-19T00:00:00.000,707100000,DIANA TERESA URREA BENITEZ,FASED,901438733,UNSPECIFIED,Cerrado,Compraventa,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9095677,700088016,Adjudicado
HOSPITAL MILITAR CENTRAL,830040256,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.1000607,LP 015 - 2019 HOMIL (Presentación de oferta),700587033,CO1.BDOS.930001,EL SUMINISTRO DE REACTIVOS E INSUMOS DESTINADOS PARA EL LABORATORIO CLÍNICO DEL HOSPITAL MILITAR CENTRAL (Presentación de oferta),EL SUMINISTRO DE REACTIVOS E INSUMOS DESTINADOS PARA EL LABORATORIO CLÍNICO DEL HOSPITAL MILITAR CENTRAL,Presentación de oferta,2019-10-29T00:00:00.000,2019-10-29T00:00:00.000,,,,,2019-10-29T00:00:00.000,6700446500,Licitación pública,Ley 1150 de 2007,3,Año(s),2019-11-19T00:00:00.000,2019-11-19T00:00:00.000,2019-11-19T00:00:00.000,No Aplica,Hospital Militar Central,0,0,23,0,9,0,0,9,16,Seleccionado,70,Si,CO1.AWD.636003,705158921,Distrito Capital de Bogotá,Bogotá,2019-12-05T00:00:00.000,621290000,ALEXANDRA XIMENA LOPEZ ALVARADO,ROCHEM BIOCARE COLOMBIA SAS,860500862,V1.41116004,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.968002,700587033,Adjudicado
HOSPITAL SAN CRISTOBAL DE CIENAGA EMPRESA SOCIAL DEL ESTADO,800130625,Magdalena,Ciénaga,Territorial,Descentralizada,CO1.REQ.9030940,3903-2025,704356377,CO1.BDOS.8870441,ORDEN DE PRESTACION DE SERVICIOS,PRESTACION DE SERVICIOS PROFESIONALES COMO INSTRUMENTADORA DE LA ESE HOSPITAL SAN CRISTOBAL  DE CIENAGA,Presentación de oferta,2025-10-05T00:00:00.000,2025-10-05T00:00:00.000,,,,,2025-10-04T00:00:00.000,2300000,Contratación régimen especial,Decreto 092 de 2017,30,día(s),,,,Ciénaga,E.S.E. HOSPITAL SAN CRISTOBAL DE CIÉNAGA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8896173,704356377,Presentación de oferta
BANCO DE LA REPUBLICA,860005216,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.5801014,53011959,706099488,CO1.BDOS.5684210,EL CONTRATISTA; por su cuenta y riesgo; bajo su propia dirección y responsabilidad; se obliga para con EL BANCO a realizar 4 visitas temáticas presenciales en el Museo del Oro.,"EL CONTRATISTA, por su cuenta y riesgo, bajo su propia dirección y responsabilidad, se obliga
para con EL BANCO a realizar 4 visitas temáticas presenciales en el Museo del Oro.",Presentación de oferta,2024-02-20T00:00:00.000,2024-02-20T00:00:00.000,,,,,2024-02-20T00:00:00.000,567400,Contratación régimen especial,Regla aplicable,9,Mes(es),,,,No Aplica,UNIDAD ADMINISTRATIVA SUBGERENCIA CULTURAL,0,0,0,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93141700,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5691699,706099488,Presentación de oferta
ALCALDÍA MUNICIPAL DE EL ESPINAL,890702027,Tolima,Espinal,Territorial,Centralizada,CO1.REQ.3295094,PS-570-2022,704562362,CO1.BDOS.3209152,CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA REALIZAR ACTIVIDADES DE FORTALECIMIENTO EN LA SEGURIDAD DEL MUNICIPIO DE EL ESPINAL TOLIMA,CONTRATO DE PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA REALIZAR ACTIVIDADES DE FORTALECIMIENTO EN LA SEGURIDAD DEL MUNICIPIO DE EL ESPINAL TOLIMA,Presentación de oferta,2022-08-30T00:00:00.000,2022-08-30T00:00:00.000,,,,,2022-08-30T00:00:00.000,6400000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,Espinal,DIRECCION ADMINISTRATIVA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.92121700,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3210863,704562362,Presentación de oferta
Universidad Surcolombiana,891180084,Huila,Neiva,Nacional,Centralizada,CO1.REQ.7593255,VIPS 081 A2025,708188677,CO1.BDOS.7457675,prestar servicios Profesionales para realizar apoyo académico para el desarrollo del proyecto no 1435 Profesionalización de Gestores artísticos y culturales convenio con la Gobernación del Huila,No definido,Presentación de oferta,2025-01-28T00:00:00.000,2025-01-28T00:00:00.000,,,,,2025-01-28T00:00:00.000,40680000,Contratación régimen especial,Regla aplicable,0,día(s),,,,Neiva,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Cancelado,100,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7471866,708188677,Presentación de oferta
ICBF REGIONAL ANTIOQUIA,899999239,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.8848087,ICBF-CPS-240265-2025-ANT,704148691,CO1.BDOS.8690844,CONTRATO DE PRESTACION DE SERVICIOS,"PRESTAR SERVICIOS PROFESIONALES EN EL ÁREA DE NUTRICIÓN EN LA DEFENSORÍA DE FAMILIA DE LA REGIONAL ANTIOQUIA, PARA APOYAR LOS TRÁMITES EN LA GARANTÍA, RESTABLECIMIENTO DE DERECHOS Y MEDIDAS DE PROTECCIÓN A FAVOR DE LOS NIÑOS, NIÑAS, ADOLESCENTES Y JÓVENES.",Presentación de oferta,2025-09-03T00:00:00.000,2025-09-03T00:00:00.000,,,,,2025-09-03T00:00:00.000,13533574,Contratación directa,Servicios profesionales y apoyo a la gestión,102,día(s),,,,No Aplica,ICBF REGIONAL ANTIOQUIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8714805,704148691,Presentación de oferta
"SECRETARIA DISTRITAL DE SEGURIDAD, CONVIVENCIA Y JUSTICIA",899999061,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.1281461,SCJ-CD-466-2020,701347270,CO1.BDOS.1243070,VICTOR HUGO OSPINA VARGAS,Prestar servicios profesionales para apoyar el diseño y posterior implementación de ruta(s) de aplicación del Principio de Oportunidad y otros mecanismos de aplicación de la justicia restaurativa con los grupos poblacionales que designe la Dirección de Responsabilidad Penal Adolescente y la Subsecretaría de Acceso a la Justicia,Presentación de oferta,2020-05-12T00:00:00.000,2020-05-12T00:00:00.000,,,,,2020-05-12T00:00:00.000,101150000,Contratación directa,Servicios profesionales y apoyo a la gestión,255,día(s),,,,No Aplica,Dirección Jurídica y Contractual,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93141500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1241632,701347270,Presentación de oferta
MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,830115395,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.308405,CD-079-2018,700209018,CO1.BDOS.300397,PRESTACIÓN DE SERVICIOS PROFESIONALES,"Prestación de servicios profesionales a la Dirección de Bosques, Biodiversidad y Servicios Ecosistémicos del Ministerio de Ambiente y Desarrollo Sostenible, en el tema de levantamiento parcial de veda de especies de flora silvestre, con el fin de revisar conceptos técnicos de evaluación, así como, de seguimiento y monitoreo ambiental, con énfasis en las regiones Caribe, Centro Oriente y Eje Cafetero.",Presentación de oferta,2018-01-15T00:00:00.000,2018-01-15T00:00:00.000,,,,,2018-01-15T00:00:00.000,0,Contratación directa,Servicios profesionales y apoyo a la gestión,10,Mes(es),,,,No Aplica,CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.77101700,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.297754,700209018,Presentación de oferta
SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,800250984,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1751556,82005121,700111024,CO1.BDOS.1701485,Prestar servicios profesionales en la Dirección Territorial Norte; en la revisión; tipificación; clasificación; análisis de las solicitudes recibidas; la creación de expedientes virtuales; así mismo p,"Prestar servicios profesionales en la Dirección Territorial Norte, en la revisión, tipificación, clasificación, análisis de las solicitudes recibidas, la creación de expedientes virtuales; así mismo proyectar las comunicaciones a usuario, empresa y requerimientos respectivos de acuerdo a ley 142 de 1994, para la reasignación de los recursos a fallo.",Presentación de oferta,2021-01-26T00:00:00.000,2021-01-26T00:00:00.000,,,,,2021-01-26T00:00:00.000,25850000,Contratación directa,Servicios profesionales y apoyo a la gestión,236,día(s),,,,No Aplica,DIRECCION TERRITORIAL NORTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111607,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1697755,700111024,Presentación de oferta
GOBERNACIÓN DEL DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,892400038,"San Andrés, Providencia y Santa Catalina",San Andrés,Territorial,Centralizada,CO1.REQ.6930815,CD-SGE-2443-2024,702318460,CO1.BDOS.6801441,PRESTAR SUS SERVICIOS DE APOYO A LA GESTIÓN COMO TÉCNICO EN ASISTENCIA ADMINISTRATIVA A LA SECRETARIA DE DEPORTES DE LA GOBERNACION DEL DEPARTAMENTO ARCHIPIÉLAGO ED SAN ANDRÉS; PROVIDENCIA YSANTA CATA,"PRESTAR SUS SERVICIOS DE APOYO A LA GESTIÓN COMO TÉCNICO EN ASISTENCIA ADMINISTRATIVA A LA SECRETARIA DE DEPORTES DE LA GOBERNACION DEL DEPARTAMENTO ARCHIPIÉLAGO ED SAN ANDRÉS, PROVIDENCIA YSANTA CATALINA.",Presentación de oferta,2024-09-30T00:00:00.000,2024-09-30T00:00:00.000,,,,,2024-09-30T00:00:00.000,8004027,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),,,,San Andrés,Secretaría de Deportes y Recreación,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6811086,702318460,Presentación de oferta
UNIVERSIDAD DE LA GUAJIRA,892115029,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.4502361,CD-444-2023,705322196,CO1.BDOS.4401711,CONTRATO DE PRESTACION DE SERVICIOS,PRESTAR EL SERVICIO PARA DESARROLLAR LOS TALLERES DE PROFUNDIZACIÓN EN DANZAS MODERNAS GÉNEROS (SALSA Y MERENGUE) PARA LOS ESTUDIANTES DE DANZA DEL ÁREA DE CULTURA DE BIENESTAR SOCIAL UNIVERSITARIO DE LA UNIVERSIDAD DE LA GUAJIRA,Presentación de oferta,2023-05-10T00:00:00.000,2023-05-10T00:00:00.000,,,,,2023-05-10T00:00:00.000,43000000,Contratación régimen especial,Decreto 092 de 2017,3,Mes(es),,,,Riohacha,OFICINA ASESORA EN CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93141506,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4403179,705322196,Presentación de oferta
UNIVERSIDAD DE SUCRE,892200323,Sucre,Sincelejo,Territorial,Descentralizada,CO1.REQ.9341521,USCD-CPSP-544-2025,718387582,CO1.BDOS.9174826,USCD-CPSP-544-2025,"PRESTACIÓN DE SERVICIOS DE UN PROFESIONAL PARA REALIZAR ACTIVIDADES DE DIFUSIÓN, PROMOCIÓN Y DESPLIEGUE DE LA OFERTA ACADÉMICA DE LA SEDE ECO-REGIÓN MOJANA, MEDIANTE ACCIONES PRESENCIALES EN LOS MUNICIPIOS QUE CONFORMAN LA ZONA DE LA MOJANA, CON EL FIN DE DAR A CONOCER LOS PROGRAMAS ACADÉMICOS INSTITUCIONALES Y ORIENTAR A LOS INTERESADOS EN LOS PROCESOS DE INSCRIPCIÓN Y DEMÁS TRÁMITES ACADÉMICOS RELACIONADOS.",Presentación de oferta,2025-11-27T00:00:00.000,2025-11-27T00:00:00.000,,,,,2025-11-27T00:00:00.000,4000000,Contratación régimen especial,Regla aplicable,1,Mes(es),,,,Sincelejo,Oficina de Contratacion,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9201395,718387582,Presentación de oferta
HOSPITAL SAGRADA FAMILIA E.S.E,891900361,Valle del Cauca,Toro,Territorial,Centralizada,CO1.REQ.5250802,OS0188-2023,704247287,CO1.BDOS.5135590,OSCAR EDUARDO QUISPE NARVAEZ,PRESTACIÓN DE SERVICIOS PROFESIONALES DE MEDICINA GENERAL PARA LA E.S.E HOSPITAL SAGRADA FAMILIA,Presentación de oferta,2023-11-07T00:00:00.000,2023-11-07T00:00:00.000,,,,,2023-11-07T00:00:00.000,8820000,Contratación régimen especial,Regla aplicable,2,Mes(es),,,,Toro,OSCAR EDUARDO QUISPE NARVAEZ,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85121500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5147480,704247287,Presentación de oferta
INSTITUTO DE DEPORTES Y RECREACION DE MEDELLIN,800194096,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.5424933,6700033337,700774011,CO1.BDOS.5306263,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO FORMADOR (A) TECNÓLOGO 1; DEL PROYECTO ESCUELAS POPULARES DEL DEPORTE DE LA SUBDIRECCIÓN DE FOMENTO DEPORTIVO Y RECREATIVO DEL INDER DE MEDELLÍN,"PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO FORMADOR (A) TECNÓLOGO 1, DEL PROYECTO ESCUELAS POPULARES DEL DEPORTE DE LA SUBDIRECCIÓN DE FOMENTO DEPORTIVO Y RECREATIVO DEL INDER DE MEDELLÍN",Presentación de oferta,2023-12-14T00:00:00.000,2023-12-14T00:00:00.000,,,,,2023-12-14T00:00:00.000,1544400,Contratación directa,Servicios profesionales y apoyo a la gestión,15,día(s),,,,Medellín,SUBDIRECCION DE FOMENTO DEPORTIVO Y RECREATIVO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5320670,700774011,Presentación de oferta
ALCALDIA MUNICIPAL DE MIRAFLORES BOYACA,800029660,Boyacá,Miraflores,Nacional,Centralizada,CO1.REQ.8199508,LP 001  DE 2025,702886201,CO1.BDOS.8056178,CONSTRUCCIÓN DE VIVIENDAS PREFABRICADAS EN EL ÁREA URBANA DEL MUNICIPIO DE MIRAFLORES BOYACÁ,CONSTRUCCIÓN DE VIVIENDAS PREFABRICADAS EN EL ÁREA URBANA DEL MUNICIPIO DE MIRAFLORES BOYACÁ,Presentación de observaciones,2025-05-05T00:00:00.000,2025-05-05T00:00:00.000,,,,2025-05-05T00:00:00.000,,459054168,Licitación pública Obra Publica,No Defenido,4,Mes(es),2025-05-28T00:00:00.000,2025-06-10T00:00:00.000,2025-06-10T00:00:00.000,Miraflores,SECRETARIA DE PLANEACION E INFRAESTRUCTURA,0,0,21,0,0,0,0,0,1,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.91111904,Cerrado,Obra,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8082313,702886201,Presentación de observaciones
