entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
FONDO DE DESARROLLO LOCAL DE BOSA,8999990615,Distrito Capital de Bogotá,Bogotá,Territorial,Descentralizada,CO1.REQ.7176422,FDLB-520-2024 CPS-P (119561).,702187444,CO1.BDOS.7041735,PRESTAR SUS SERVICIOS PROFESIONALES PARA APOYAR LA ESTRUCTURACIÓN; FORMULACIÓN; EVALUACIÓN Y SEGUIMIENTO DE LA PLANEACIÓN ESTRATÉGICA Y PROYECTOS DE INVERSIÓN DE LA ALCALDÍA,"PRESTAR SUS SERVICIOS PROFESIONALES PARA APOYAR LA ESTRUCTURACIÓN, FORMULACIÓN, EVALUACIÓN Y SEGUIMIENTO DE LA PLANEACIÓN ESTRATÉGICA Y PROYECTOS DE INVERSIÓN DE LA ALCALDÍA",Presentación de oferta,2024-11-15T00:00:00.000,2024-11-15T00:00:00.000,,,,,2024-11-15T00:00:00.000,16625000,Contratación directa,Servicios profesionales y apoyo a la gestión,75,día(s),,,,Bogotá,CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7055127,702187444,Presentación de oferta
E.S.E. HOSPITAL MENTAL DE ANTIOQUIA-HOMO,890905166,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.6264946,NA127840,704033182,CO1.BDOS.6142980,ZAPATA SOTO ADRIANA PATRICIA,ASISTENCIA  VIRTUAL  REUNION DE JUNTA DIRECTIVA  19 DE ABRIL  2024,Presentación de oferta,2024-05-20T00:00:00.000,2024-05-20T00:00:00.000,,,,,2024-05-20T00:00:00.000,650000,Contratación régimen especial,Decreto 092 de 2017,1,día(s),,,,Bello,ESE HOMO-OFICINA JURIDICA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111715,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6151515,704033182,Presentación de oferta
"Ministerio de las Culturas, las Artes y los Saberes",830034348,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1495611,MC CPS 541 2020,700637010,CO1.BDOS.1451410,ALEJANDRA CEDEÑO RAMIREZ,Prestar los servicios de  apoyo y asesoría  a la Línea de Infancia y tutoría en Proyectos de Infancia.,Presentación de oferta,2020-09-15T00:00:00.000,2020-09-15T00:00:00.000,,,,,2020-09-15T00:00:00.000,18546667,Contratación directa,Servicios profesionales y apoyo a la gestión,117,día(s),,,,Bogotá,GRUPO DE CONTRATOS Y CONVENIOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1449418,700637010,Presentación de oferta
INSTITUCIÓN UNIVERSITARIA ITM,800214750,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.3489030,DUEN 3131 DE 2022,703000075,CO1.BDOS.3398479,Prestación de servicios como contratista independiente; sin vínculo laboral por su propia cuenta y riesgo para realizar la gestión de   Encuestador en ejecución del Contrato Interadministrativo No. 46,"Prestación de servicios como contratista independiente, sin vínculo laboral por su propia cuenta y riesgo para realizar la gestión de   Encuestador en ejecución del Contrato Interadministrativo No. 4600094924 de 2022, celebrado entre el Distrito Especial de Ciencia, Tecnología e Innovación de Medellín y el Departamento Administrativo de Planeación y el ITM",Presentación de oferta,2022-10-14T00:00:00.000,2022-10-14T00:00:00.000,,,,,2022-10-14T00:00:00.000,2279800,Contratación directa,Servicios profesionales y apoyo a la gestión,60,día(s),,,,Medellín,JURÍDICA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3402294,703000075,Presentación de oferta
SENA REGIONAL DISTRITO CAPITAL Grupo Administrativo Intercentros CGMLTI,899999034,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.2282295,CD-CGMLTI-124-2021,704161785,CO1.BDOS.2221508,Prestación de Servicios Personales,"Prestar los servicios personales de carácter temporal para apoyar los procesos en el archivo central Regional Distrito Capital y en el Centro de Gestión de Mercados, Logística y tecnologías de la Información.",Presentación de oferta,2021-09-03T00:00:00.000,2021-09-03T00:00:00.000,,,,,2021-09-03T00:00:00.000,6000000,Contratación directa,Servicios profesionales y apoyo a la gestión,120,día(s),,,,No Aplica,"CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACI",0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2223095,704161785,Presentación de oferta
ESE HOSPITAL CRISTIAN MORENO,824000426,Cesar,Curumaní,Territorial,Centralizada,CO1.REQ.8486686,CRE-489 DE 2025,702126103,CO1.BDOS.8336199,COMPRAVENTA  DE ELEMENTOS DE PAPELERÍA Y ÚTILES DE OFICINA PARA  LA OPERATIVIDAD DE  LOS EQUIPOS BÁSICOS DE SALUD DE LA ESE HOSPITAL LOCAL CURUMANÍ CRISTIAN MORENO PALLARES; EN MARCO DE LA RESOLUCION,"COMPRAVENTA  DE ELEMENTOS DE PAPELERÍA Y ÚTILES DE OFICINA PARA  LA OPERATIVIDAD DE  LOS EQUIPOS BÁSICOS DE SALUD DE LA ESE HOSPITAL LOCAL CURUMANÍ CRISTIAN MORENO PALLARES, EN MARCO DE LA RESOLUCION DE ASIGNACION 1970 DE 2024",Presentación de oferta,2025-06-30T00:00:00.000,2025-06-30T00:00:00.000,,,,,2025-06-30T00:00:00.000,1500000,Contratación régimen especial,Decreto 092 de 2017,8,día(s),,,,Curumaní,Unidad de Contratación - Oficina de Contratación,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.44121600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8358505,702126103,Presentación de oferta
INSTITUTO DE DEPORTES Y RECREACION DE MEDELLIN,800194096,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.7428493,6700040173,700774011,CO1.BDOS.7292406,PRESTAR LOS SERVICIOS PROFESIONALES DE APOYO EN LA ADMINISTRACIÓN; MANTENIMIENTO Y MEJORAMIENTO DEL SISTEMA DE GESTIÓN DE CALIDAD DEL INDER MEDELLÍN,"PRESTAR LOS SERVICIOS PROFESIONALES DE APOYO EN LA ADMINISTRACIÓN, MANTENIMIENTO Y MEJORAMIENTO DEL SISTEMA DE GESTIÓN DE CALIDAD DEL INDER MEDELLÍN",Presentación de oferta,2025-01-09T00:00:00.000,2025-01-09T00:00:00.000,,,,,2025-01-09T00:00:00.000,39324933,Contratación directa,Servicios profesionales y apoyo a la gestión,172,día(s),,,,Medellín,INDER MEDELLIN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7309109,700774011,Presentación de oferta
MINSALUD,900474727,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.5379682,MSPS-CD-1498-2023,700637051,CO1.BDOS.5262739,Prestar servicios profesionales en la subdirección de enfermedades no transmisibles para la gestión y desarrollo de la fase de alistamiento del proceso de actualización de la Política Pública Nacional,Prestar servicios profesionales en la subdirección de enfermedades no transmisibles para la gestión y desarrollo de la fase de alistamiento del proceso de actualización de la Política Pública Nacional de salud mental.,Presentación de oferta,2023-12-04T00:00:00.000,2023-12-04T00:00:00.000,,,,,2023-12-04T00:00:00.000,10000000,Contratación directa,Servicios profesionales y apoyo a la gestión,26,día(s),,,,Bogotá,UNIDAD DE CONTRATACIÓN GESTIÓN CONTRACTUAL MINSALUD,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5275944,700637051,Presentación de oferta
CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA INTELIGENCIA,800131292,Cundinamarca,No Definido,Nacional,Centralizada,CO1.REQ.10183337,003-CENACIMI-2026,702723842,CO1.BDOS.10015124,SOSTENIMIENTO DE APLICACIONES Y BASES DE DATOS DEL SICIE,"SOSTENIMIENTO DE APLICACIONES Y BASES DE DATOS DEL SICIE, PARA LA VIGENCIA 2026",Presentación de oferta,2026-02-17T00:00:00.000,2026-02-17T00:00:00.000,,,,,2026-02-17T00:00:00.000,0,Solicitud de información a los Proveedores,No Defenido,9,Mes(es),2026-02-20T00:00:00.000,,2026-02-17T00:00:00.000,Bogotá,CENTRAL ADMINISTRATIVA Y CONTABLE ESPECIALIZADA CENAC INTELIGENCIA,286,0,10,0,10,0,0,10,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81112202,Abierto,No Especificado,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10040496,702723842,Presentación de oferta
INSTITUTO DE TRANSITO Y TRANSPORTE DE ACACIAS,900081331,Meta,Acacías,Nacional,Descentralizada,CO1.REQ.4522485,084-2023,713024255,CO1.BDOS.4420583,PRESTACIÓN DE SERVICIOS DE APOYO PARA DESARROLLAR ACTIVIDADES PROPIAS DEL PROCESO DE GESTIÓN DE TRAMITES DEL INSTITUTO DE TRÁNSITO Y TRANSPORTE DE ACACIAS.,PRESTACIÓN DE SERVICIOS DE APOYO PARA DESARROLLAR ACTIVIDADES PROPIAS DEL PROCESO DE GESTIÓN DE TRAMITES DEL INSTITUTO DE TRÁNSITO Y TRANSPORTE DE ACACIAS.,Presentación de oferta,2023-05-15T00:00:00.000,2023-05-15T00:00:00.000,,,,,2023-05-15T00:00:00.000,2238500,Contratación directa,Servicios profesionales y apoyo a la gestión,37,día(s),,,,Acacías,OFICINA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4424126,713024255,Presentación de oferta
IU. Digital,901168222,Antioquia,Medellín,Territorial,Descentralizada,CO1.REQ.5046776,SI-04-2023,704740679,CO1.BDOS.4931858,Licencias Creative Cloud,"Renovar licencias Creative Cloud for enterprise All Apps All Subscription Student, y arrendar licencias Creative Cloud for teams All Apps All Subscription Education, para satisfacer las necesidades de la Institución Universitaria Digital de Antioquia.",Presentación de observaciones,2023-09-25T00:00:00.000,2023-09-25T00:00:00.000,,,,2023-09-25T00:00:00.000,,136500589,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,12,Mes(es),2023-10-13T00:00:00.000,2023-10-24T00:00:00.000,2023-10-24T00:00:00.000,Medellín,Contratación,0,0,26,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81112500,Cerrado,Compraventa,No Definido,V143232100,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4993711,704740679,Presentación de observaciones
E.S.E. HOSPITAL JOSE MARÍA HERNANDEZ,891200679,Putumayo,Mocoa,Territorial,Descentralizada,CO1.REQ.5143843,CT-2927/2023,704742097,CO1.BDOS.5030659,01 AUXILIAR DE ASEO,"Contrato de Prestación de Servicios para el desarrollo del proceso Administrativo en la Unidad Funcional de Servicios Básicos, para lo cual se requiere la demanda de 01 AUXILIAR DE ASEO, para el buen funcionamiento de la Unidad Funcional de Servicios Básicos de la E.S.E. Hospital José María Hernández.",Presentación de oferta,2023-10-26T00:00:00.000,2023-10-26T00:00:00.000,,,,,2023-10-26T00:00:00.000,1522500,Contratación régimen especial,Regla aplicable,31,día(s),,,,Mocoa,OFICINA JURIDICA Y DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5107803,704742097,Presentación de oferta
SERVICIO GEOLOGICO COLOMBIANO**,899999294,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.715397,CONTRATO 105 DE 2019,700765068,CO1.BDOS.694601,FABIO CASTELLANOS SANABRIA,EL CONTRATISTA se compromete para con el SERVICIO GEOLÓGICO COLOMBIANO a ejecutar actividades de investigación y exploración de recursos minerales en áreas de interés del SGC,Presentación de oferta,2019-01-23T00:00:00.000,2019-01-23T00:00:00.000,,,,,2019-01-23T00:00:00.000,79053044,Contratación directa,Servicios profesionales y apoyo a la gestión,11,Mes(es),,,,No Aplica,CONTRATOS Y CONVENIOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81151700,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.683942,700765068,Presentación de oferta
FONDO FINANCIERO DISTRITAL DE SALUD..,8002469532,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.1935999,FFDS-CD-0791-2021,701993388,CO1.BDOS.1884291,Prestar servicios como técnico o técnico profesional en áreas de la salud en la Subdirección del Centro Regulador de Urgencias y Emergencias; Para apoyar la regulación de la urgencia médica; en el mar,"142-021100_7835 Prestar servicios como técnico o técnico profesional en áreas de la salud en la Subdirección del Centro Regulador de Urgencias y Emergencias, Para apoyar la regulación de la urgencia médica, en el marco de la referencia y contrarreferencia en el CRUE, brindando apoyo a la gestión de verificación de disponibilidad de camas de UCI y ubicación de pacientes, en el Distrito capital, así como la gestión de liberación de camillas en las IPS visitadas.",Presentación de oferta,2021-03-30T00:00:00.000,2021-03-30T00:00:00.000,,,,,2021-03-30T00:00:00.000,62895727,Contratación directa,Servicios profesionales y apoyo a la gestión,619,día(s),,,,Bogotá,SUBDIRECCION DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,"V180111500, V180111700",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1882510,701993388,Presentación de oferta
EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SESQUILE,899999158,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.9919122,73-2026,704079086,CO1.BDOS.9750616,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ENFERMERA COORDINADOR DE URGENCIAS Y HOSPITALIZACION DE LA E.S.E. HOSPITAL SAN ANTONIO DE SESQUILE,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ENFERMERA COORDINADOR DE URGENCIAS Y HOSPITALIZACION DE LA E.S.E. HOSPITAL SAN ANTONIO DE SESQUILE,Presentación de oferta,2026-01-25T00:00:00.000,2026-01-25T00:00:00.000,,,,,2026-01-25T00:00:00.000,19600000,Contratación régimen especial,Decreto 092 de 2017,119,día(s),,,,Sesquilé,AREA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101500,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9769415,704079086,Presentación de oferta
COLEGIO MANUEL ELKIN PATARROYO I.E.D.,860532489,Distrito Capital de Bogotá,Bogotá,Territorial,Centralizada,CO1.REQ.5213150,CMEP-18-2023,718646110,CO1.BDOS.5098847,TRAJES TIPICOS PROYECTO DE INVERSION VIII FESTIVAL FOLCLORICO ELKINISTA,"El Colegio Manuel Elkin Patarroyo I.E.D. requiere contratar para el proyecto de inversión: viii festival folclórico Elkinista, la adquisición de trajes folclóricos de la región andina colombiana.",Presentación de oferta,2023-10-27T00:00:00.000,2023-10-27T00:00:00.000,,,,,2023-10-27T00:00:00.000,399840,Contratación régimen especial,Regla aplicable,1,Mes(es),,,,Bogotá,IED MANUEL ELKIN PATARROYO,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.53101903,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5111579,718646110,Presentación de oferta
INSTITUCION ETNOEDUCATIVA No. 13,900459315,La Guajira,Riohacha,Territorial,Centralizada,CO1.REQ.7125829,IETNO13-008-2024,719661647,CO1.BDOS.6993024,IETNO13-008-2024,Prestación de servicio de mantenimiento de impresoras para la institución etnoeducativa N13,Presentación de oferta,2024-11-06T00:00:00.000,2024-11-06T00:00:00.000,,,,,2024-11-06T00:00:00.000,6000000,Contratación régimen especial,Regla aplicable,3,día(s),,,,Riohacha,AREA DE CONTRATACIÓN DE ENTIDAD,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72154066,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7005025,719661647,Presentación de oferta
SENA Regional Huila Grupo de Apoyo Administrativo Mixto,899999034,Huila,Neiva,Nacional,Descentralizada,CO1.REQ.1818006,PSP-HIL-CIES-123-2021,702689464,CO1.BDOS.1768005,SONIA JULIANA GOMEZ VILLAMIZAR,"Prestación de los servicios profesionales para el fomento de la expresión artística y cultural y el desarrollo competencias blandas para la vida y el trabajo, en el marco de ejecución del Plan Nacional Integral de Bienestar al Aprendiz y el proceso misional Gestión de la Formación Profesional Integral, en el Centro de la Industria, Empresa y los Servicios del SENA Regional Huila.",Presentación de oferta,2021-02-13T00:00:00.000,2021-02-13T00:00:00.000,,,,,2021-02-13T00:00:00.000,33863928,Contratación directa,Servicios profesionales y apoyo a la gestión,304,día(s),,,,No Aplica,"Contratación Centro de la Industria, la Empresa y los Servicios",0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1763916,702689464,Presentación de oferta
MUNICIPIO DE CALDAS ANTIOQUIA,890980447,Antioquia,Caldas,Territorial,Centralizada,CO1.REQ.9576590,CD-0112-2026,702742388,CO1.BDOS.9408663,Apoyo como profesional en Derecho para el acompañamiento jurídico de la secretaría de la Mujer y la Familia del Municipio de Caldas Antioquia.,Apoyo como profesional en Derecho para el acompañamiento jurídico de la secretaría de la Mujer y la Familia del Municipio de Caldas Antioquia.,Presentación de oferta,2026-01-08T00:00:00.000,2026-01-08T00:00:00.000,,,,,2026-01-08T00:00:00.000,25956000,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,Caldas,Secretaría de la Mujer y la Familia,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111607,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9425402,702742388,Presentación de oferta
E.S.E HOSPITAL SAN AGUSTIN DE FONSECA LA GUAJIRA,892170002,La Guajira,Fonseca,Territorial,Centralizada,CO1.REQ.3918449,OPS-140 DE 2023,713820157,CO1.BDOS.3823176,PRESTAR EL SERVICIO DE PUBLICIDAD RADIAL A TRAVES DEL PROGRAMA RADIAL  CLARO Y CONTUNDENTE EN LA EMISORA FONSECA ESTEREO EN FONSECA,PRESTAR EL SERVICIO DE PUBLICIDAD RADIAL A TRAVES DEL PROGRAMA RADIAL CLARO Y CONTUNDENTE EN LA EMISORA FONSECA ESTEREO EN FONSECA,Presentación de oferta,2023-01-27T00:00:00.000,2023-01-27T00:00:00.000,,,,,2023-01-27T00:00:00.000,700000,Contratación régimen especial,Decreto 092 de 2017,1,Mes(es),,,,Fonseca,PUBLICIDAD,0,0,0,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.82101601,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3863592,713820157,Presentación de oferta
GOBERNACION DEL CASANARE,892099216,Casanare,Yopal,Territorial,Centralizada,CO1.REQ.1926612,CAS-FDS-CDPSP-163-2021,706091220,CO1.BDOS.1874492,Realizar verificación de la inocuidad de los alimentos distribuidos en la cadena de comercialización y distribución del departamento de Casanare; mediante la ejecución de ensayos microbiológicos en el,"Realizar verificación de la inocuidad de los alimentos distribuidos en la cadena de comercialización y distribución del departamento de Casanare, mediante la ejecución de ensayos microbiológicos en el Laboratorio de Salud Publica.",Fase de ofertas,2021-03-24T00:00:00.000,2021-03-24T00:00:00.000,,,,,2021-03-24T00:00:00.000,26389440,Contratación directa,Servicios profesionales y apoyo a la gestión,7,Mes(es),,,,No Aplica,UNIDADSALUD,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1870129,706091220,Fase de ofertas
INSTITUTO NACIONAL DE SALUD,899999403,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2231680,INS-CPS-291-2021,700927064,CO1.BDOS.2170973,JENNY VANESSA VALBUENA,Apoyar científicamente a la Dirección de Investigación en Salud Pública en la ejecución del proyecto financiado por el Sistema General de Regalías y otros proyectos de investigación en curso,Fase de ofertas,2021-08-17T00:00:00.000,2021-08-17T00:00:00.000,,,,,2021-08-17T00:00:00.000,14800000,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),,,,No Aplica,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85131500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2178034,700927064,Fase de ofertas
SENA REGIONAL ANTIOQUIA Grupo de Apoyo Administrativo Mixto,899999034,Antioquia,Medellín,Nacional,Descentralizada,CO1.REQ.3691334,MC-ANT-CSS-00053-2022,704161363,CO1.BDOS.3596544,MATERIALES FORMACIÓN II,Adquirir aquellos elementos necesarios como materiales de formación para los aprendices de los diferentes programas del centro de servicios de salud del Sena regional Antioquia,Presentación de oferta,2022-12-05T00:00:00.000,2022-12-05T00:00:00.000,,,,,2022-12-05T00:00:00.000,98711096,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,4,día(s),2022-12-12T00:00:00.000,2022-12-12T00:00:00.000,2022-12-12T00:00:00.000,No Aplica,CENTRO DE SERVICIOS DE SALUD- BIENES Y SERVICIOS,0,0,13,0,1,0,0,1,6,Seleccionado,70,Si,CO1.AWD.1500959,717538011,No Definido,No Definido,2022-12-20T00:00:00.000,12557289,LAURA CATALINA CARVAJAL ROJAS,ELAGRO DISTRIBUCIONES,No Definido,V1.53131600,Cerrado,Compraventa,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3609629,704161363,Adjudicado
UNIVERSIDAD PEDAGÓGICA NACIONAL,899999124,Distrito Capital de Bogotá,No Definido,Nacional,Descentralizada,CO1.REQ.8719427,UPN-CPS-1072-2025,703827485,CO1.BDOS.8564824,Contrato de Prestación de Servicios,"Prestar servicios profesionales orientados al desarrollo de los procesos de aprendizaje en el marco de la programación académica del Centro de Lenguas, durante el segundo semestre del año 2025.",Presentación de oferta,2025-09-11T00:00:00.000,2025-09-11T00:00:00.000,,,,,2025-09-11T00:00:00.000,4524912,Contratación régimen especial,Regla aplicable,0,día(s),,,,No Aplica,GRUPO DE CONTRATACION UNIVERSIDAD PEDAGOGICA NACIONAL,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8760423,703827485,Presentación de oferta
