entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
SENA SECRETARIA GENERAL,899999034,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.1739793,DG-7076-31-2021,704160753,CO1.BDOS.1687475,Guillen Ramiro Triana Medina,"1-7076-29 - Prestar los servicios personales para apoyar la gestión en la actualización de los módulos del Sistema de Información DSNFT, así mismo orientar a los usuarios en el manejo de la herramienta tecnológica, para la dinamización del proceso Gestión de Evaluación y Certificación de Competencias Laborales, de acuerdo con los lineamientos y disposiciones establecidos por el SENA.",Presentación de oferta,2021-01-23T00:00:00.000,2021-01-23T00:00:00.000,,,,,2021-01-23T00:00:00.000,27674383,Contratación directa,Servicios profesionales y apoyo a la gestión,343,día(s),,,,Bogotá,UNIDAD DE CONTRATACIÓN SISTEMA NACIONAL DE FORMACIÓN PARA EL TRABAJO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1687303,704160753,Presentación de oferta
ESE HOSPITAL SAN MARTIN LA BELLEZA,804008770,Santander,La Belleza,Territorial,Centralizada,CO1.REQ.7041564,2024-170,702673021,CO1.BDOS.6910658,CONTRATO DE TRABAJO A TERMINO FIJO COMO CONDUCTOR DE AMBULANCIA PARA LA ESE HOSPITAL SAN MARTIN DE LA BELLEZA SANTANDER,CONTRATO DE TRABAJO A TERMINO FIJO COMO CONDUCTOR DE AMBULANCIA PARA LA ESE HOSPITAL SAN MARTIN DE LA BELLEZA SANTANDER,Presentación de oferta,2024-10-21T00:00:00.000,2024-10-21T00:00:00.000,,,,,2024-10-21T00:00:00.000,4350000,Contratación régimen especial,Decreto 092 de 2017,76,día(s),,,,La Belleza,JAVIER ARLEX GONZALEZ PINEDA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6924599,702673021,Presentación de oferta
UNIVERSIDAD DE CALDAS.,890801063,Caldas,Manizales,Nacional,Centralizada,CO1.REQ.6721049,ODS 806 - 2024,717864078,CO1.BDOS.6594283,CONTRATAR LOS SERVICIOS PROFESIONALES DE UN GEÓLOGO,"CONTRATAR LOS SERVICIOS PROFESIONALES DE UN GEÓLOGO PARA COORDINAR TÉCNICA Y ADMINISTRATIVAMENTE EL INSTITUTO DE
INVESTIGACIONES EN ESTRATIGRAFÍA - IIES.",Presentación de oferta,2024-08-26T00:00:00.000,2024-08-26T00:00:00.000,,,,,2024-08-26T00:00:00.000,46800000,Contratación régimen especial,Decreto 092 de 2017,180,día(s),,,,Manizales,GRUPO DE CONTRATACION Y CONVENIOS,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.70161500,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6603017,717864078,Presentación de oferta
UNIVERSIDAD DE LOS LLANOS,892000757,Meta,Villavicencio,Nacional,Centralizada,CO1.REQ.748682,1863 DE 2016,700591092,CO1.BDOS.727287,COMPRAVENTA-AMCM GROUP,"Contratar la renovación a la multiplataforma EBSCO HOST bases de datos: ENFERMERÍA AL DÍA, ACADEMIC SEARCH PREMIER, BILOLOGICAL & AGRICULTURA INDEX PLUS, COMPUTER Y APLIED SCIENSES COMPLETE, ENVIRONMENT COMPLETE, PROFESIONAL DEVELOPMENT COLLECTION, SPORTDISCUS WHITH FULL TEXT, FUENTE ACADEMICA PREMIER, EDUCATION RESEARCH COMPLETE, SMALL BUSINESS REFERENCE CENTER, REGIONAL",Presentación de oferta,2019-02-06T00:00:00.000,2019-02-06T00:00:00.000,,,,,2019-02-06T00:00:00.000,127938273,Contratación régimen especial,Regla aplicable,30,día(s),,,,Villavicencio,Area de licitaciones,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.43232500,Abierto,Compraventa,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.717318,700591092,Presentación de oferta
CENTRO DE SALUD ESE MANUEL H ZABALETA G.,900063533,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.10271835,CPSAG-02012026-4,704122530,CO1.BDOS.10101837,PRESTACIÓN DE SERVICIOS DE APOYO A LA  GESTION COMO AUXILIAR DE FACTURACIÓN  DE LA E.S.E CENTRO DE SALUD CON CAMA  MANUEL H ZABALETA G; DEL MUNICIPIO DE  ALTOS DE ROSARIO (BOLIVAR).,"PRESTACIÓN DE SERVICIOS DE APOYO A LA 
GESTION COMO AUXILIAR DE FACTURACIÓN 
DE LA E.S.E CENTRO DE SALUD CON CAMA 
MANUEL H ZABALETA G, DEL MUNICIPIO DE 
ALTOS DE ROSARIO (BOLIVAR).",Presentación de oferta,2026-03-16T00:00:00.000,2026-03-16T00:00:00.000,,,,,2026-03-16T00:00:00.000,1800000,Contratación régimen especial,Regla aplicable,30,día(s),,,,Altos Del Rosario,EQUIPO ESE CENTRO DE SALUD  CON CAMA MANUEL H ZABALETA G,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,734519358,Bolívar,Altos Del Rosario,,0,No Adjudicado,LINA OSWALDA SALAS BUITRAGO,No Definido,V1.84111506,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10128750,704122530,Presentación de oferta
UNIQUINDIO,890000432,Quindío,Armenia,Territorial,Centralizada,CO1.REQ.6635821,OCONX-76 2024,702997172,CO1.BDOS.6510040,PRESTAR LOS SERVICIOS COMO AUXILIAR DE INGENIERÍA PARA LA EJECUCIÓN DEL CONTRATO INTERADMINISTRATIVO PARA LA REVISIÓN; ACTUALIZACIÓN Y ELABORACIÓN DE DISEÑOS A FASE 3 OBRAS DE VALORIZACIÓN VÍA LA COLO,"PRESTAR LOS SERVICIOS COMO AUXILIAR DE INGENIERÍA PARA LA EJECUCIÓN DEL CONTRATO INTERADMINISTRATIVO PARA LA REVISIÓN, ACTUALIZACIÓN Y ELABORACIÓN DE DISEÑOS A FASE 3 OBRAS DE VALORIZACIÓN VÍA LA COLONIA (AV. BOLÍVAR CARRERA 19 TRAMO NORTE) E INTERSECCIÓN MERCEDES DEL NORTE (CARRERA 19 TRAMOP NORTE CON CALLE 19N), DISEÑOS DE REHABILITACIÓN VIAL (20KM), ESTUDIO DE VULNERABILIDAD, REFORZAMIENTO DEL PUENTE LA FLORIDA Y ESTUDIOS DE PREFACTIBILIDAD DE LA VÍA CHILACOA PARTQUE RESIDENCIAL COLOMBIA.",Presentación de oferta,2024-08-08T00:00:00.000,2024-08-08T00:00:00.000,,,,,2024-08-08T00:00:00.000,6000000,Contratación régimen especial,Regla aplicable,120,día(s),,,,No Aplica,COMPRAS,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111700,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6520127,702997172,Presentación de oferta
EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE DE LA PALMA,899999165,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.6013168,153-2024,704060755,CO1.BDOS.5895678,PRESTAR SERVICIOS PROFESIONALES EN ENFERMERÍA PARA FORTALECER EL  DESARROLLO DE CAPACIDADES DE LOS PRESTADORES DE SERVICIOS DE SALUD Y  ATENCIÓN PRIMARIA EN SALUD A TRAVÉS DE LA CONFORMACIÓN Y OPERACI,No definido,Presentación de oferta,2024-03-27T00:00:00.000,2024-03-27T00:00:00.000,,,,,2024-03-27T00:00:00.000,24000000,Contratación régimen especial,Decreto 092 de 2017,90,día(s),,,,La Palma,CONTRATACION LA PALMA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5902080,704060755,Presentación de oferta
UNIDAD ADMINISTRATIVA ESPECIAL DE REHABILITACIÓN Y MANTENIMIENTO VIAL,900127032,Distrito Capital de Bogotá,Bogotá,Territorial,Centralizada,CO1.REQ.8649521,UMV-CPS-506-2025,702318023,CO1.BDOS.8495890,PRESTAR SERVICIOS PROFESIONALES ESPECIALIZADOS PARA APOYAR A LA DIRECCIÓN GENERAL DE LA UAERMV EN EL DISEÑO; ANÁLISIS; FORMULACIÓN Y ACOMPAÑAMIENTO DE POLÍTICAS; PLANES; PROGRAMAS; PROYECTOS Y ESTRATE,"PRESTAR SERVICIOS PROFESIONALES ESPECIALIZADOS PARA APOYAR A LA DIRECCIÓN GENERAL DE LA UAERMV EN EL DISEÑO, ANÁLISIS, FORMULACIÓN Y ACOMPAÑAMIENTO DE POLÍTICAS, PLANES, PROGRAMAS, PROYECTOS Y ESTRATEGIAS ORIENTADAS A LA CONSERVACIÓN Y MANTENIMIENTO DE LA INFRAESTRUCTURA DEL ESPACIO PÚBLICO PARA LA MOVILIDAD EN BOGOTÁ",Presentación de oferta,2025-07-29T00:00:00.000,2025-07-29T00:00:00.000,,,,,2025-07-29T00:00:00.000,82320000,Contratación directa,Servicios profesionales y apoyo a la gestión,5,Mes(es),,,,Bogotá,PROCESO DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101604,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8518088,702318023,Presentación de oferta
DILOF,800141397,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.1638495,PN DIRAF SA MC 225 2020 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),700569072,CO1.BDOS.1543349,CONSTRUCCIÓN Y DOTACIÓN DE LA PRIMERA FASE DEL COMANDO DE DEPARTAMENTO DE POLICÍA VALLE DEL CAUCA  BUGA A PRECIOS UNITARIOS FIJOS SIN FÓRMULA DE REAJUSTE  (Manifestación de interés (Menor Cuantía)),CONSTRUCCIÓN Y DOTACIÓN DE LA PRIMERA FASE DEL COMANDO DE DEPARTAMENTO DE POLICÍA VALLE DEL CAUCA  BUGA A PRECIOS UNITARIOS FIJOS SIN FÓRMULA DE REAJUSTE,Presentación de oferta,2020-12-01T00:00:00.000,2020-12-01T00:00:00.000,,,,,2020-12-01T00:00:00.000,26617833098,Selección Abreviada de Menor Cuantía,Defensa y seguridad nacional,395,día(s),2020-12-07T00:00:00.000,2020-12-07T00:00:00.000,2020-12-07T00:00:00.000,Bogotá,DIRECCION ADMINISTRATIVA Y FINANCIERA,10,10,267,0,3,0,0,3,0,Seleccionado,70,Si,CO1.AWD.910510,709143580,No Definido,No Definido,2020-12-18T00:00:00.000,25811127853,Marisol Beltran Leida,CONSORCIO ORG SAFRICON 2020,No Definido,V1.95121700,Cerrado,Obra,No Definido,"V172121400, V181101500",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1588321,700569072,Adjudicado
UNIVERSIDAD NACIONAL DE COLOMBIA,899999063,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.5952679,ODC_05_2063_2024,700698038,CO1.BDOS.5835268,SISTEMAS Y ACCESORIOS S A S,"ADQUISICION DE TONER PARA EL PROYECTO DE INVESTIGACION  CONVENIO NO. 242_2019_MAXPLANCK - GRUPO TÁNDEM

MAX PLANCK EN INVESTIGACIÓN DEL HOLOBIONTE  FACULTAD DE CIENCIAS - SEDE BOGOTÁ",Presentación de oferta,2024-03-14T00:00:00.000,2024-03-14T00:00:00.000,,,,,2024-03-14T00:00:00.000,535500,Contratación régimen especial,Decreto 092 de 2017,30,día(s),,,,No Aplica,Bogotá Fac. Ciencias,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.44103105,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5842040,700698038,Presentación de oferta
CAMARA DE REPRESENTANTES,899999098,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.8970534,CPS_3057_2025,701337164,CO1.BDOS.8811201,CPS_3057_2025,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA BRINDAR ACOMPAÑAMIENTO EN LA COMUNICACIÓN INTERNA Y REALIZACIÓN DE CONTENIDO PARA LOS DIFERENTES PRODUCTOS DE LA OFICINA DE INFORMACIÓN Y PRENSA DE LA CORPORACIÓN QUE SE EMITE POR LOS MEDIOS DE COMUNICACIÓN PÚBLICOS Y PRIVADOS,Presentación de oferta,2025-09-24T00:00:00.000,2025-09-24T00:00:00.000,,,,,2025-09-24T00:00:00.000,32800000,Contratación directa,Servicios profesionales y apoyo a la gestión,82,día(s),,,,Bogotá,CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8836237,701337164,Presentación de oferta
COLEGIO NUEVA CONSTITUCION IED,830087086,Distrito Capital de Bogotá,Bogotá,Territorial,Centralizada,CO1.REQ.7135819,CNC-48-2024,704160266,CO1.BDOS.7002533,Contratar el suministro y la adquisición de elementos para adecuación del espacio que se encuentra en la terraza para el desarrollo de actividades deportivas y recreativas a todo costo con IVA incluid,El Colegio Nueva Constitución IED requiere promover el aprovechamiento del tiempo libre con actividades que se desarrollen al interior del colegio en horarios complementarios a los académicos garantizando espacios de participación que acerquen más a una formación deportiva y artística de toda la comunidad educativa de la IED,Presentación de oferta,2024-11-07T00:00:00.000,2024-11-07T00:00:00.000,,,,,2024-11-07T00:00:00.000,17097089,Contratación régimen especial,Decreto 092 de 2017,1,Mes(es),,,,Bogotá,COLEGIO NUEVA CONSTITUCION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101602,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7014765,704160266,Presentación de oferta
METROPARQUES,890984630,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.7879804,50362,700591126,CO1.BDOS.7742606,J.A.C. BARRIO AVILA,"TRAMITE 20251300341 - TRAMITE 20251300233 -FORTALECIMIENTO A ORGANIZACIONES SOCIALES, 
COMUNITARIAS Y JUNTAS ADMINISTRADORAS LOCALES - OP 2635 - OP 2649-4600101742 - SECRETARIA
PARTICIPACION CIUDADANA",Presentación de oferta,2025-03-04T00:00:00.000,2025-03-04T00:00:00.000,,,,,2025-03-04T00:00:00.000,10571460,Contratación régimen especial,Regla aplicable,7,día(s),,,,Medellín,Compras,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81141601,Abierto,Compraventa,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7764885,700591126,Presentación de oferta
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD - IDIPRON*,899999333,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.7662933,IDIPRON-CPS-2025-0060,700367014,CO1.BDOS.7527754,PRESTAR SERVICIOS DE APOYO A LA GESTIÓN CON AUTONOMÍA TÉCNICA Y ADMINISTRATIVA REALIZANDO ACTIVIDADES DE LA MANIPULACION DE ALIMENTOS EN LAS UPIS PARA LA ATENCIÓN DE LOS NNAJ EN EL MARCO DEL PROYECTO,"PRESTAR SERVICIOS DE APOYO A LA GESTIÓN CON AUTONOMÍA TÉCNICA Y ADMINISTRATIVA REALIZANDO ACTIVIDADES DE LA MANIPULACION
DE ALIMENTOS EN LAS UPIS PARA LA ATENCIÓN DE LOS NNAJ EN EL MARCO DEL PROYECTO DE INVERSION 7755",Presentación de oferta,2025-02-05T00:00:00.000,2025-02-05T00:00:00.000,,,,,2025-02-05T00:00:00.000,8800000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,No Aplica,CONTRATOS IDIPRON,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7544993,700367014,Presentación de oferta
DEPARTAMENTO DE SANTANDER,890201235,Santander,Bucaramanga,Territorial,Centralizada,CO1.REQ.8632644,SS-CD-25-635,701515082,CO1.BDOS.8479438,CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES,PRESTACION DE SERVICIOS PROFESIONALES PARA FORTALECER A LA GESTION DE PAGOS MEDIANTE ANALISIS DE INFORMES DE AUDITORIA Y CUENTAS POR TECNOLOGIA SUMINISTRADAS EN LA ATENCION EN SALUD ENMARCADO DENTRO DEL PROYECTO ASISTENCIA PARA ATENCIÓN EN SALUD A LA POBLACIÓN A CARGO DEL DEPARTAMENTO (EXTRANJERA E ININMPUTABLE) EN EL DEPARTAMENTO DE SANTANDER,Presentación de oferta,2025-07-25T00:00:00.000,2025-07-25T00:00:00.000,,,,,2025-07-25T00:00:00.000,18000000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,Bucaramanga,SECRETARIA DE SALUD,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8501257,701515082,Presentación de oferta
UPTC,891800330,Boyacá,Tunja,Nacional,Centralizada,CO1.REQ.4114385,CPS 66-2023-UPTC,703964197,CO1.BDOS.4018821,SERVICIOS PROFESIONALES COMO CONTADOR PÚBLICO,"PRESTAR SERVICIOS PROFESIONALES COMO CONTADOR PÚBLICO PARA EL CARGO DE PROFESIONAL EN ECONOMÍA, PARA APOYAR EN LA FORMULACIÓN DE LOS ENTREGABLES, ACOMPAÑAMIENTO TÉCNICO Y AJUSTES SOLICITADOS POR LA SUPERVISIÓN DEL CONVENIO EN LA CIUDAD DE BOGOTA. DENTRO DEL CONVENIO INTERADMINISTRATIVO GGC-685-2022 MINISTERIO DE MINAS Y ENERGÍA - UPTC  AREAS DELIMITADAS COMO PÁRAMOS EN EL MARCO DE LA LEY 1930 DE 2018.",Presentación de oferta,2023-02-16T00:00:00.000,2023-02-16T00:00:00.000,,,,,2023-02-16T00:00:00.000,14195000,Contratación régimen especial,Decreto 092 de 2017,50,día(s),,,,Tunja,PRESUPUESTO SECCIONAL SOGAMOSO,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4019547,703964197,Presentación de oferta
FUERZA AEROESPACIAL COLOMBIANA,899999102,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.3172162,117-00-A-COFAC-DILOS-2022,700409022,CO1.BDOS.3082379,SUMINISTRO DE PASAJES AÉREOS COMERCIALES Y SERVICIOS CONEXOS EN RUTAS NACIONALES E INTERNACIONALES PARA EL PERSONAL ORGÁNICO DE LA FUERZA AÉREA COLOMBIANA Y POR LOS QUE LEGALMENTE SEA RESPONSABLE PARA,SUMINISTRO DE PASAJES AÉREOS COMERCIALES Y SERVICIOS CONEXOS EN RUTAS NACIONALES E INTERNACIONALES PARA EL PERSONAL ORGÁNICO DE LA FUERZA AÉREA COLOMBIANA Y POR LOS QUE LEGALMENTE SEA RESPONSABLE PARA EL CUMPLIMIENTO DE COMISIONES DEL SERVICIO,Presentación de oferta,2022-08-01T00:00:00.000,2022-08-01T00:00:00.000,,,,,2022-08-01T00:00:00.000,661213916,Contratación Directa (con ofertas),Contratos o convenios Interadministrativos (con valor),3,Mes(es),2022-08-03T00:00:00.000,,,Bogotá,COMANDO FUERZA AEROESPACIAL COLOMBIANA,1,1,0,0,0,0,0,0,0,Cancelado,100,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.78111502,Abierto,Suministros,No Definido,"V178111601, V178111602, V178111603, V178111804",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3091432,700409022,Presentación de oferta
DILOF,800141397,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.624642,PN DIRAF SA 140 2018 - SIMULACRO 2,700569072,CO1.BDOS.604131,SERVICIO CARRIER DE INTERNET,SERVICIO CARRIER DE INTERNET,Fase de ofertas,2018-11-20T00:00:00.000,2018-11-20T00:00:00.000,,,,,2018-11-20T00:00:00.000,0,Subasta de prueba,No,0,No Especificado,,,2018-11-20T00:00:00.000,Bogotá,DIRECCION ADMINISTRATIVA Y FINANCIERA,2,2,2,0,0,0,0,0,0,Abierto,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81112100,Abierto,No Especificado,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.600030,700569072,Fase de ofertas
CENAC AVIACION,830039207,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.910581,SASI-316-CENACAVIACION-2019 (Presentación de oferta),702359944,CO1.BDOS.870541,ADQUISICIÓN Y SUMINISTRO DE COMBUSTIBLE DE AVIACIÓN TIPO JET A-1 PARA LAS AERONAVES DEL EJÉRCITO NACIONAL; AERONAVES ESTATALES QUE POR INTERMEDIO DE COOPERACIÓN CUANDO ASÍ LO REQUIERAN; Y AERONAVES C,"ADQUISICIÓN Y SUMINISTRO DE COMBUSTIBLE DE AVIACIÓN TIPO JET A-1 PARA LAS AERONAVES DEL EJÉRCITO NACIONAL, AERONAVES ESTATALES QUE POR INTERMEDIO DE COOPERACIÓN CUANDO ASÍ LO REQUIERAN, Y AERONAVES CIVILES QUE PRESTEN SUS SERVICIOS A LA DIVISIÓN  DE AVIACIÓN ASALTO AÉREO MEDIANTE CONTRATOS DE HORAS RENTADAS O EN CUMPLIMIENTO DE ALGUNA MISIÓN EN APOYO AL EJÉRCITO NACIONAL.",Presentación de oferta,2019-07-26T00:00:00.000,2019-07-26T00:00:00.000,,,,,2019-07-26T00:00:00.000,23900424035,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,6,Mes(es),2019-08-09T00:00:00.000,2019-08-09T00:00:00.000,2019-08-21T00:00:00.000,No Aplica,UNIDAD DE CONTRATACION CENAC AVIACION,0,0,12,0,6,0,0,6,149,Seleccionado,70,Si,CO1.AWD.567644,701453243,Distrito Capital de Bogotá,No Definido,2019-08-27T00:00:00.000,13430450,YIRA MARCELA DEL PILAR ANA MARIA MARTINEZ CONTRERAS,"World Fuel Services Company, LLC Sucursal Colombia",No Definido,V1.15101500,Cerrado,Suministros,No Definido,V115101504,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.888209,702359944,Adjudicado
ESE HOSPITAL EDUARDO SANTOS,891200952,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.3791317,PSAG-2022-01245,704126028,CO1.BDOS.3695547,Prestación de servicios para la ejecución de actividades de apoyo a la gestión como auxiliar de enfermería en el servicio de quirófano,Prestación de servicios para la ejecución de actividades de apoyo a la gestión como auxiliar de enfermería en el servicio de quirófano,Presentación de oferta,2023-01-03T00:00:00.000,2023-01-03T00:00:00.000,,,,,2023-01-03T00:00:00.000,2800000,Contratación régimen especial,Decreto 092 de 2017,2,Mes(es),,,,La Unión,GESTION CONTRACTUAL SERVICIOS,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101601,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3702251,704126028,Presentación de oferta
